country,target domain,CLS,LCP,FID,OSI,category
US,https://khanacademy.org,0.02202,3451.53450,495.00000,4250.05592,education
US,https://udemy.com,0.16294,3588.11930,807.00000,5452.49906,education
US,https://classdojo.com,0.05438,5874.60450,418.00000,3648.32801,education
US,https://renweb.com,0.03482,2718.41800,399.00000,2865.09465,education
US,https://freckle.com,0.00000,2781.31400,277.00000,3694.33679,education
US,https://coursera.org,0.00926,1145.63800,1317.00000,3091.97460,education
US,https://frontlineeducation.com,,,,,education
US,https://signupgenius.com,0.02982,4853.37550,44.00000,2435.17600,education
US,https://iscorp.com,0.00659,3192.38840,1299.00000,2827.73662,education
US,https://gimkit.com,0.06024,3994.41030,396.50000,5152.83391,education
US,https://brainly.com,0.00545,598.54900,200.00000,675.67826,education
US,https://quizizz.com,0.04416,5168.95550,710.00000,4811.74819,education
US,https://edpuzzle.com,0.04065,17425.01900,3086.00000,13700.01400,education
US,https://connexus.com,0.00124,1655.54570,77.00000,4066.01669,education
US,https://edupoint.com,0.00428,4178.85825,16.00000,12510.18272,education
US,https://getepic.com,0.01010,1039.70150,442.00000,3043.32438,education
US,https://amplify.com,0.05005,2460.45900,307.00000,6136.85088,education
US,https://hmhco.com,0.05752,7904.02250,223.00000,3591.85701,education
US,https://aleks.com,0.11702,3008.24150,191.00000,2664.84814,education
US,https://savvasrealize.com,0.02326,1145.26000,291.00000,985.13101,education
US,https://scribd.com,0.00115,3643.94200,714.00000,2705.06153,education
US,https://turnitin.com,0.34593,2899.23950,82.00000,1257.61268,education
US,https://pbskids.org,0.05312,1199.59300,300.00000,1579.53655,education
US,https://lexiacore5.com,,,,,education
US,https://mathway.com,0.11549,4970.83950,490.00000,6089.51464,education
US,https://edgenuity.com,0.00139,6168.25350,77.00000,4720.21374,education
US,https://deltamath.com,0.03265,1977.11990,154.00000,1731.64560,education
US,https://zerogpt.com,0.00691,1426.73825,222.00000,3472.41167,education
US,https://quicklaunch.io,0.18917,3300.99515,236.00000,2417.21758,education
US,https://typingclub.com,0.01480,1663.02750,94.00000,3623.53906,education
US,https://veracross.com,0.00094,1238.17582,62.00000,2848.47292,education
US,https://pearsoned.com,0.03835,3621.91100,809.00000,5174.65569,education
US,https://sparcc.org,0.00170,1165.68150,47.00000,1145.84633,education
US,https://parentsquare.com,0.00027,4443.79100,57.00000,2984.61259,education
US,https://focusschoolsoftware.com,0.00264,1505.79150,67.00000,4324.22214,education
US,https://typing.com,0.07466,1592.10275,47.00000,891.00656,education
US,https://aeries.net,,,,,education
US,https://coursehero.com,0.00000,,,,education
US,https://nearpod.com,0.07692,2297.92250,61.00000,1519.81581,education
US,https://tandfonline.com,0.00545,688.56000,191.00000,648.35979,education
US,https://abcya.com,0.02195,2214.41550,291.00000,1895.46334,education
US,https://macmillanlearning.com,0.00000,5691.19650,147.00000,5596.34152,education
US,https://xtramath.org,0.00908,2763.56740,179.00000,1793.36228,education
US,https://smore.com,0.00000,2835.48678,245.00000,5009.75508,education
US,https://study.com,,,,,education
US,https://peardeck.com,0.00336,3652.52800,381.00000,5765.54947,education
US,https://mhcampus.com,,,,,education
US,https://seesaw.me,0.00000,2893.70700,250.00000,3900.59412,education
US,https://flvs.net,0.00188,1402.23100,791.00000,1397.36378,education
US,https://code.org,0.00061,1963.05060,420.00000,3298.71211,education
US,https://studocu.com,0.00000,3610.62520,820.00000,2367.91146,education
US,https://classkick.com,0.01267,1786.26000,271.00000,3828.39788,education
US,https://kidsa-z.com,0.00008,3332.22900,314.00000,3060.38620,education
US,https://newrow.com,0.00766,3475.07850,223.00000,4006.90418,education
US,https://ncedcloud.org,,,,,education
US,https://s3.us-east-1.amazonaws.com,0.02711,3501.65560,484.00000,5996.12278,education
US,https://explorelearning.com,0.03301,4224.14075,108.00000,4268.86911,education
US,https://vhlcentral.com,,,,,education
US,https://zearn.org,0.00763,3279.44770,465.00000,4161.14326,education
US,https://kahoot.com,,,,,education
US,https://acellus.com,0.01340,2526.49050,271.00000,2891.04653,education
US,https://tcplusondemand.com,,,,,education
US,https://commonlit.org,0.05035,2783.95100,139.00000,1287.85834,education
US,https://sparknotes.com,0.00975,3144.27640,344.00000,4398.37187,education
US,https://libretexts.org,0.00172,3372.77465,1081.00000,3888.02810,education
US,https://dochub.com,0.00061,1668.13600,485.00000,1908.51414,education
US,https://readtheory.org,0.00147,1603.14360,218.00000,1656.34452,education
US,https://classroomscreen.com,0.00082,911.99834,251.00000,1810.25685,education
US,https://wcpss.net,,,,,education
US,https://piazza.com,0.00000,1851.21750,74.00000,1851.67818,education
US,https://nwoca.org,0.07671,5810.26000,835.00000,5463.81212,education
US,https://ed.gov,0.00735,3313.76600,197.00000,3680.96396,education
US,https://padlet.com,0.05313,1355.34650,216.00000,1232.85125,education
US,https://bridgepaynetsecuretx.com,,,,,education
US,https://louisvuitton.com,,,,,education
US,https://duke-energy.com,,,,,education
US,https://firstenergycorp.com,,,,,education
UK,https://boots.com,0.09960,7846.69120,1009.00000,10890.03103,ecom
UK,https://topcashback.co.uk,0.12325,1406.46550,953.00000,3965.62324,ecom
UK,https://pickmypostcode.com,0.00001,1419.97100,231.00000,1814.29924,ecom
UK,https://tkmaxx.com,,,,,ecom
UK,https://halfords.com,0.11014,2066.99800,595.00000,6208.34845,ecom
UK,https://backmarket.co.uk,0.05317,2118.70700,649.00000,3456.20021,ecom
UK,https://nectar.com,0.35323,6512.58950,214.00000,3988.80399,ecom
UK,https://qvcuk.com,0.06749,3798.66140,410.00000,3483.92326,ecom
UK,https://the-saleroom.com,0.02369,9800.55325,151.00000,5615.32142,ecom
UK,https://specsavers.co.uk,0.18195,4042.67650,316.00000,4737.66150,ecom
UK,https://hobbycraft.co.uk,0.02268,2404.41800,2488.00000,12088.18108,ecom
UK,https://appliancesdirect.co.uk,,,,,ecom
UK,https://worldofbooks.com,0.00255,1618.37770,91.00000,2539.54351,ecom
UK,https://studio.co.uk,0.00007,2104.90100,280.00000,2712.19488,ecom
UK,https://thenorthface.co.uk,0.03032,2671.30500,75.00000,4297.60276,ecom
UK,https://drawnames.co.uk,0.07659,1660.41050,108.00000,1048.27750,ecom
UK,https://easyfundraising.org.uk,0.03983,2773.24017,296.00000,1956.19668,ecom
UK,https://ralphlauren.co.uk,0.00000,1912.03400,1115.00000,2089.18219,ecom
UK,https://kelkoogroup.net,,,,,ecom
UK,https://oliverbonas.com,0.11313,4740.16700,8917.00000,29111.35130,ecom
UK,https://sony.co.uk,0.00914,4530.85800,347.00000,3777.56820,ecom
UK,https://wilko.com,0.00545,748.79700,128.00000,781.91567,ecom
UK,https://musicmagpie.co.uk,0.00517,1967.72550,93.00000,1847.03329,ecom
UK,https://secretsales.com,0.38011,5924.80400,3592.00000,8573.25272,ecom
UK,https://cotswoldoutdoor.com,0.61872,2891.96050,178.00000,2080.13636,ecom
UK,https://regatta.com,0.10597,8947.92150,455.00000,5712.34038,ecom
UK,https://laptopsdirect.co.uk,,,,,ecom
UK,https://theworks.co.uk,0.00073,1913.33450,480.00000,3520.67618,ecom
UK,https://whsmith.co.uk,,,,,ecom
UK,https://lovehoney.co.uk,0.01609,3775.86290,509.00000,6932.11451,ecom
UK,https://elfster.com,0.20581,3293.95800,332.00000,3262.18275,ecom
UK,https://u-buy.co.uk,0.05341,1752.63450,107.00000,3587.10089,ecom
UK,https://cheaper99.com,,,,,ecom
UK,https://fab.com,0.00366,2976.07850,702.00000,1266.35536,ecom
UK,https://patagonia.com,0.04675,3451.19215,79.00000,4059.79724,ecom
UK,https://zavvi.com,0.00750,1799.22550,487.00000,4254.10296,ecom
UK,https://littlewoods.com,0.00142,3673.48005,190.00000,3954.49394,ecom
UK,https://penguin.co.uk,0.01086,949.03000,119.00000,1360.13893,ecom
UK,https://hydeparkwinterwonderland.com,0.01102,1206.32300,240.00000,4781.16355,ecom
UK,https://mobiles.co.uk,0.14162,2237.59250,207.00000,3077.61193,ecom
UK,https://philips.co.uk,,,,,ecom
UK,https://fenwick.co.uk,0.08185,3583.11170,256.00000,4455.42104,ecom
UK,https://one4all.com,,,,,ecom
UK,https://forbiddenplanet.com,0.01637,678.10000,400.00000,1938.19595,ecom
UK,https://muji.eu,0.00773,2393.87620,510.00000,5565.71926,ecom
UK,https://londontheatredirect.com,0.00145,3062.27830,3826.00000,9684.59683,ecom
UK,https://eufy.com,0.04785,3904.33910,716.00000,12963.03013,ecom
UK,https://rakuten.co.uk,0.05149,1521.40350,1213.00000,1910.99910,ecom
UK,https://raspberrypi.com,0.09942,1806.52510,152.00000,1447.84594,ecom
UK,https://railsofsheffield.com,0.72587,2536.18380,616.00000,4965.21308,ecom
UK,https://woolwarehouse.co.uk,0.07101,2386.48280,98.00000,4826.85755,ecom
UK,https://millets.co.uk,,,,,ecom
UK,https://annsummers.com,0.00207,3077.85100,419.00000,5535.59367,ecom
UK,https://musthaveideas.co.uk,0.73012,742.38450,40.00000,589.10117,ecom
UK,https://bazaarvoice.com,0.12751,2290.92900,10000.00000,9896.11705,ecom
UK,https://startfitness.co.uk,0.08876,1637.41800,542.00000,3147.47004,ecom
UK,https://sovendus-network.com,0.00000,1805.54800,711.00000,14555.06119,ecom
UK,https://lights4fun.co.uk,0.00243,1818.48500,716.00000,9176.76579,ecom
UK,https://samsungoffers.claims,0.00143,801.21230,21.00000,572.09217,ecom
UK,https://abebooks.com,0.00206,1453.26950,16.00000,1142.02950,ecom
UK,https://bbcchildreninneed.co.uk,0.00019,3185.83550,83.00000,2220.71105,ecom
UK,https://barkerandstonehouse.co.uk,0.00587,1086.64700,2999.00000,10404.54840,ecom
UK,https://donedeal.ie,0.00522,1985.19100,572.00000,2973.84777,ecom
UK,https://whatnot.com,0.00465,5639.35000,2950.00000,14617.71689,ecom
UK,https://idealworld.tv,0.22872,1205.97300,109.00000,1176.12428,ecom
UK,https://vouchercloud.com,0.02292,1483.10150,137.00000,1030.86524,ecom
UK,https://ray-ban.com,0.03513,3910.85710,278.00000,2681.04892,ecom
UK,https://4rgos.it,,,,,ecom
UK,https://hartsofstur.com,0.04177,1545.97800,191.00000,4406.50207,ecom
UK,https://westfield.com,0.00184,3427.66800,216.00000,1955.05245,ecom
UK,https://mous.co,0.01397,2013.40000,257.00000,8268.33965,ecom
UK,https://rab.equipment,0.08352,1925.85600,808.00000,4553.37615,ecom
UK,https://giveasyoulive.com,0.00000,977.87800,237.00000,1252.00305,ecom
UK,https://flyingtiger.com,0.22747,3285.94080,656.00000,8009.68149,ecom
UK,https://shpock.com,0.02120,2116.94300,808.00000,2827.31537,ecom
UK,https://coopersofstortford.co.uk,0.08641,3382.47960,48.00000,1757.62502,ecom
UK,https://poshmark.com,0.03475,3200.48400,594.00000,2845.19244,ecom
UK,https://josephjoseph.com,0.00002,8520.40190,10000.00000,10755.36302,ecom
UK,https://funkoeurope.com,0.00000,,,,ecom
UK,https://edeandravenscroft.com,0.00192,1291.43150,185.00000,1833.60407,ecom
UK,https://love2shop.co.uk,0.00305,1810.64680,543.00000,2909.84202,ecom
UK,https://ultralightoutdoorgear.co.uk,0.02509,2585.41844,1603.00000,6584.39671,ecom
UK,https://shop.doverstreetmarket.com,0.00000,860.29600,202.00000,1997.36649,ecom
UK,https://calendarclub.co.uk,0.00667,1732.65450,100.00000,1283.61034,ecom
UK,https://casetify.com,0.02087,5839.93780,990.00000,5004.75153,ecom
UK,https://kleinanzeigen.de,0.06343,2925.56750,24.00000,1411.13850,ecom
UK,https://worlddutyfree.com,0.01018,2996.13285,6966.00000,12323.22700,ecom
UK,https://alpkit.com,0.01186,2071.46235,137.00000,2142.77735,ecom
UK,https://install1check.com,,,,,ecom
UK,https://prezzee.uk,0.32068,7154.21470,689.00000,6845.31616,ecom
UK,https://duomai.com,,,,,ecom
UK,https://modelsport.co.uk,0.42259,1836.19210,247.00000,1413.40337,ecom
UK,https://samsonite.co.uk,0.00519,2104.67250,280.00000,3574.96861,ecom
UK,https://wal-mart.com,,,,,ecom
UK,https://haynes.com,0.01422,2127.61465,170.00000,2230.55661,ecom
UK,https://topchoice.co.uk,0.00117,1470.20000,105.00000,1128.86178,ecom
UK,https://barnesandnoble.com,,,,,ecom
UK,https://balsamhill.co.uk,0.25134,3846.76570,293.00000,3570.42993,ecom
UK,https://duke-energy.com,,,,,ecom
UK,https://firstenergycorp.com,,,,,ecom
US,https://poshmark.com,0.04090,2194.96920,80.00000,1892.72800,ecom
US,https://qvc.com,0.09039,2434.99950,512.00000,3865.70967,ecom
US,https://offerup.com,0.00000,366.50000,354.00000,428.62647,ecom
US,https://westelm.com,0.00000,844.44000,16.00000,1038.86043,ecom
US,https://elfster.com,0.20579,3231.19300,215.00000,2934.29390,ecom
US,https://therealreal.com,0.00000,1902.16850,174.00000,1721.27388,ecom
US,https://neimanmarcus.com,0.07522,4397.35168,448.00000,4039.71925,ecom
US,https://belk.com,0.03776,2190.56260,770.00000,7698.11448,ecom
US,https://scholastic.com,0.00209,8114.14000,1020.00000,10055.15612,ecom
US,https://patagonia.com,0.02568,3805.59980,378.00000,8736.06828,ecom
US,https://abebooks.com,0.00206,1661.29750,42.00000,1288.20419,ecom
US,https://worldmarket.com,0.00000,4630.28100,293.00000,5895.10611,ecom
US,https://whatnot.com,0.00628,5872.32600,501.00000,9110.70280,ecom
US,https://blackfriday.com,0.24617,1029.23150,429.00000,1156.17086,ecom
US,https://opticsplanet.com,0.03534,2448.60300,619.00000,11302.00244,ecom
US,https://michaelkors.com,0.08878,1911.66110,254.00000,3576.45549,ecom
US,https://dealsea.com,0.00343,2658.16900,110.00000,1968.31484,ecom
US,https://bigbadtoystore.com,0.42432,2894.24300,53.00000,1249.72220,ecom
US,https://picclick.com,0.01950,1701.71610,68.00000,1659.71610,ecom
US,https://ktownstory.com,0.00545,367.41400,42.00000,300.23637,ecom
US,https://bestproductsreviews.com,0.00001,1788.04710,132.00000,1655.99481,ecom
US,https://evo.com,0.00001,4030.53500,199.00000,3153.99203,ecom
US,https://shopmyexchange.com,0.97769,5383.25170,719.00000,5986.59615,ecom
US,https://govdeals.com,0.44641,4200.02175,792.00000,4673.04633,ecom
US,https://bazaarvoice.com,0.12751,1997.67900,622.00000,10160.27752,ecom
US,https://ray-ban.com,0.03409,5050.09458,1153.00000,7196.62272,ecom
US,https://brother-usa.com,,,,,ecom
US,https://staplesadvantage.com,0.02301,2215.81915,298.00000,3990.73642,ecom
US,https://whirlpool.com,0.00002,4674.27470,267.00000,5663.27880,ecom
US,https://kirklands.com,,,,,ecom
US,https://balsamhill.com,0.12502,3618.38975,153.50000,3188.48409,ecom
US,https://globalindustrial.com,0.06722,4543.10100,191.00000,3680.68287,ecom
US,https://budsgunshop.com,0.00129,3964.97800,164.00000,3470.31250,ecom
US,https://cheaper99.com,,,,,ecom
US,https://raspberrypi.com,0.09942,1628.84477,17.00000,982.10110,ecom
US,https://fleetfarm.com,,,,,ecom
US,https://eufy.com,0.04802,3687.11260,751.00000,9975.49647,ecom
US,https://fab.com,0.00493,3235.10100,478.00000,1329.37800,ecom
US,https://tickets.com,,,,,ecom
US,https://seetickets.us,0.00351,1127.15790,257.00000,978.14775,ecom
US,https://funko.com,0.18171,3616.53050,90.00000,2268.66503,ecom
US,https://popmart.com,0.17366,7465.46788,481.00000,11221.31252,ecom
US,https://top5-usa.com,0.01658,1528.30500,70.00000,1206.22950,ecom
US,https://mejuri.com,0.36383,8630.66259,500.00000,11368.29795,ecom
US,https://vermontcountrystore.com,0.03945,2238.33550,232.00000,3138.77188,ecom
US,https://ereplacementparts.com,0.02963,2396.01800,106.00000,2627.62450,ecom
US,https://grabagun.com,,,,,ecom
US,https://casetify.com,0.02079,6161.43420,891.00000,4294.69215,ecom
US,https://classicfirearms.com,,,,,ecom
US,https://jossandmain.com,0.00000,2280.12250,320.00000,4366.50435,ecom
US,https://jetpens.com,0.02979,2029.20750,178.00000,1660.67500,ecom
US,https://yachtworld.com,,,,,ecom
US,https://shaws.com,,,,,ecom
US,https://melaleuca.com,0.00174,9191.95860,1246.00000,11068.10157,ecom
US,https://muji.us,0.04178,4788.84950,2130.00000,5768.84640,ecom
US,https://ryobitools.com,0.00362,2032.39225,86.00000,2246.89696,ecom
US,https://adameve.com,0.01498,1681.84000,300.00000,2265.05970,ecom
US,https://steepandcheap.com,0.00000,1842.48800,16.00000,2431.56952,ecom
US,https://publicsurplus.com,0.02697,2238.51695,198.00000,3072.47988,ecom
US,https://yarnspirations.com,0.01386,5845.02560,219.00000,4103.52563,ecom
US,https://ollies.us,0.04013,3767.12950,417.00000,6983.59203,ecom
US,https://booksamillion.com,0.00224,721.12000,56.00000,322.03263,ecom
US,https://oceanstatejoblot.com,,,,,ecom
US,https://traxia.com,0.01799,4530.83915,77.00000,2193.88969,ecom
US,https://bookoutlet.com,0.00000,951.83300,251.00000,1360.83121,ecom
US,https://tecovas.com,0.00143,1763.35300,270.00000,2285.72593,ecom
US,https://smartwool.com,0.00016,3405.10100,516.00000,4411.56505,ecom
US,https://costcobusinesscentre.ca,0.02298,2456.36859,507.00000,3548.11536,ecom
US,https://francescas.com,0.00902,1893.21640,70.00000,2523.53850,ecom
US,https://entertainmentearth.com,0.05716,2279.21000,236.00000,2702.14071,ecom
US,https://calendars.com,0.00457,2903.44600,118.00000,3311.64248,ecom
US,https://picknsave.com,,,,,ecom
US,https://riflepaperco.com,0.02183,5604.61800,555.00000,6656.27748,ecom
US,https://kuiu.com,0.06277,2982.72975,110.00000,4550.91606,ecom
US,https://kuhl.com,0.00017,2109.42200,356.00000,4813.46099,ecom
US,https://duomai.com,,,,,ecom
US,https://alibris.com,,,,,ecom
US,https://lifeisgood.com,0.06673,2832.99245,67.00000,6729.97560,ecom
US,https://horizonhobby.com,0.14638,3984.58250,450.00000,5758.54384,ecom
US,https://collectionsetc.com,0.00916,1232.78600,393.00000,1376.53195,ecom
US,https://ecampus.com,,,,,ecom
US,https://biblio.com,0.00870,1669.81000,201.00000,1710.79070,ecom
US,https://am5.com,0.00457,1502.94000,70.00000,956.33516,ecom
US,https://amainhobbies.com,0.00224,797.72871,216.00000,580.63880,ecom
US,https://sneakernews.com,0.00307,1064.74500,118.00000,2390.54048,ecom
US,https://gotickets.com,0.02218,958.18450,485.00000,1517.36525,ecom
US,https://eileenfisher.com,,,,,ecom
US,https://als.com,0.04850,1112.24100,284.00000,3287.34421,ecom
US,https://ltdcommodities.com,,,,,ecom
US,https://my-smartgadgets.com,0.01667,894.56000,317.00000,956.84526,ecom
US,https://discountmags.com,0.00000,11331.99700,777.00000,4020.13520,ecom
US,https://vonmaur.com,,,,,ecom
US,https://hasbropulse.com,0.15122,3097.65150,273.00000,2719.50096,ecom
US,https://turners.com,,,,,ecom
US,https://michaels.com,,,,,ecom
US,https://barnesandnoble.com,,,,,ecom
US,https://wal-mart.com,,,,,ecom
US,https://kelkoogroup.net,,,,,ecom
US,https://vitacost.com,,,,,ecom
US,https://partycity.com,,,,,ecom
UK,https://eventbrite.co.uk,0.00294,6579.60900,968.00000,4767.56930,ecom
UK,https://eventbrite.com,0.00293,6828.86770,1192.00000,5042.09978,ecom
UK,https://atgtickets.com,0.01549,2753.13200,352.00000,2365.41854,ecom
UK,https://viagogo.co.uk,0.00147,3585.86400,586.00000,3992.60183,ecom
UK,https://songkick.com,0.01012,1561.97680,158.00000,1643.38742,ecom
UK,https://feverup.com,0.00000,1271.94210,407.00000,1777.06156,ecom
UK,https://twickets.live,0.01026,1144.27250,205.00000,1587.00396,ecom
UK,https://livenation.co.uk,0.02980,4618.63000,920.00000,4829.34634,ecom
UK,https://stubhub.co.uk,0.07005,6186.35400,693.00000,5735.78875,ecom
UK,https://ticketmaster.ie,,,,,ecom
UK,https://todaytix.com,0.14904,7100.24600,2435.00000,3685.68552,ecom
UK,https://viagogo.com,0.00092,3373.54300,135.00000,2288.09783,ecom
UK,https://eventim.co.uk,0.00000,1538.91100,289.00000,1989.45614,ecom
UK,https://ticketswap.com,,,,,ecom
UK,https://vivapayments.com,0.06395,1936.33250,276.00000,2744.68241,ecom
UK,https://rarevinyl.com,0.02741,1725.06670,90.00000,5797.15297,ecom
UK,https://ticketmasterpartners.com,0.00000,941.82700,68.00000,877.00584,ecom
UK,https://livenation.com,0.00013,3155.68600,841.00000,2868.95383,ecom
UK,https://ovohydro.com,0.27529,5502.15060,104.00000,3915.21292,ecom
UK,https://gravity-global.com,0.22696,4937.37150,580.00000,4887.76345,ecom
UK,https://trkaud.net,0.00000,818.62600,16.00000,818.62600,ecom
UK,https://gigsberg.co.uk,0.00660,2838.17045,119.00000,2843.70794,ecom
UK,https://eventbrite.ie,0.00293,6651.05170,2005.00000,10255.90219,ecom
UK,https://vividseats.com,0.56137,1788.63725,372.00000,5788.54027,ecom
UK,https://bluelighttickets.co.uk,0.21991,1381.45195,16.00000,1154.29401,ecom
UK,https://ticketmaster.nl,,,,,ecom
UK,https://stubhub.com,0.00103,3516.40510,294.00000,4224.66355,ecom
UK,https://stubhub.ie,0.05374,4464.85720,312.00000,3800.70236,ecom
UK,https://eventtravel.com,0.06650,1629.47200,77.00000,1351.68000,ecom
UK,https://ticketmaster.ca,,,,,ecom
UK,https://ticketmaster.fr,,,,,ecom
UK,https://seatingplan.net,0.61474,1114.77950,40.00000,1008.33030,ecom
UK,https://kaboodle.co.uk,0.00111,2233.10250,94.00000,1420.49201,ecom
UK,https://eventim.de,0.15121,2431.55750,162.00000,1375.78496,ecom
UK,https://seatgeek.com,0.00000,764.46300,1106.00000,2800.37313,ecom
UK,https://ao-arena.com,0.42928,6104.54590,67.00000,2814.11694,ecom
UK,https://firstdirectarena.com,0.33185,2689.90390,186.00000,2497.98619,ecom
UK,https://ticketone.it,0.00000,3425.72050,475.00000,3293.48824,ecom
UK,https://ovo-live.com,0.05021,2853.42600,364.00000,2288.21822,ecom
UK,https://theticketfactory.com,0.00607,2950.47740,415.00000,6287.96116,ecom
UK,https://boardmasters.com,0.04607,4439.50813,491.00000,3779.14373,ecom
UK,https://ticketmaster.de,,,,,ecom
UK,https://disneyonice.com,0.01575,4009.94135,142.00000,3587.08248,ecom
UK,https://ticketmaster.com.au,,,,,ecom
UK,https://ssearenabelfast.com,0.00019,3327.89650,310.00000,2223.49728,ecom
UK,https://ticketmaster.es,,,,,ecom
UK,https://thehallswolverhampton.co.uk,0.06803,2464.01350,154.00000,2175.99233,ecom
UK,https://jegy.hu,0.19860,2603.65450,343.00000,2073.30521,ecom
UK,https://selectonline.com,0.00224,507.73500,50.00000,425.67714,ecom
UK,https://fansale.co.uk,0.00000,2629.71800,758.00000,1442.71800,ecom
UK,https://batmanexhibition.com,0.01121,582.94200,143.00000,736.61035,ecom
UK,https://ticketek.com.au,,,,,ecom
UK,https://lneallaccess.sharepoint.com,0.00000,3170.09000,380.00000,3437.13024,ecom
UK,https://ticketmaster.be,,,,,ecom
UK,https://londoncomicconwinter.com,0.02620,1719.75800,216.00000,1502.24234,ecom
UK,https://utilitaarenasheffield.co.uk,0.00139,5255.40730,176.00000,8698.63377,ecom
UK,https://humanitix.com,0.00008,2291.74100,379.00000,4831.27792,ecom
UK,https://vivaticket.com,0.00000,2517.34700,1838.00000,5426.38447,ecom
UK,https://eventbrite.com.au,0.00294,7112.03110,259.00000,3557.02718,ecom
UK,https://gigtix.uk,0.00126,1657.04070,43.00000,3954.41783,ecom
UK,https://entradas.com,0.01307,1847.23250,701.00000,3277.28053,ecom
UK,https://thaiticketmajor.com,0.00045,3467.31250,373.00000,3393.49356,ecom
UK,https://eventbrite.ca,0.00294,6881.17360,335.00000,4300.72830,ecom
UK,https://fnacspectacles.com,,,,,ecom
UK,https://pia.jp,0.19796,7238.43250,571.00000,7936.79882,ecom
UK,https://ebilet.pl,0.00040,1491.94100,213.00000,2108.17960,ecom
UK,https://ticketebo.co.uk,,,,,ecom
UK,https://ticketmaster.it,0.13903,1549.70550,158.00000,915.40440,ecom
UK,https://kpopconcertseurope.com,0.53085,1886.33175,244.00000,3283.36683,ecom
UK,https://ticketcorner.ch,0.00000,2074.71050,538.00000,3362.87097,ecom
UK,https://shop.axs.com,,,,,ecom
UK,https://gigsberg.com,0.06520,1689.45815,204.00000,2187.86550,ecom
UK,https://vipnation.eu,0.00137,3494.07350,592.00000,1709.54511,ecom
UK,https://ticketmastergiftcard.com,0.00143,972.92800,81.00000,933.62300,ecom
UK,https://bad-world.co.uk,0.09086,1609.77080,88.00000,1023.39041,ecom
UK,https://ticketmaster.com.mx,,,,,ecom
UK,https://entertainers.co.uk,0.00020,2914.90950,46.00000,2011.32053,ecom
UK,https://ticketmaster.no,,,,,ecom
UK,https://concertsbycandlelight.com,0.00530,1002.62625,16.00000,1229.95326,ecom
UK,https://eventbrite.de,0.00667,3722.99920,66.00000,1924.71680,ecom
UK,https://shop.ticketmaster.it,0.00000,,,,ecom
UK,https://ticketmaster.gr,,,,,ecom
UK,https://arep.co,,,,,ecom
UK,https://music.kylie.com,0.17253,1988.56300,407.00000,3396.69402,ecom
UK,https://3arena.ie,0.00000,1361.96600,376.00000,1576.48334,ecom
UK,https://stocktonglobe.co.uk,0.47080,5654.76440,79.00000,2447.36033,ecom
UK,https://shop.petshopboys.co.uk,0.04916,1440.05250,196.00000,2672.45896,ecom
UK,https://oeticket.com,,,,,ecom
UK,https://livenation.fr,0.09986,2635.32600,666.00000,2859.89043,ecom
UK,https://smmrsessions.com,0.13144,4126.18950,2177.00000,3249.03164,ecom
UK,https://ticketweb.com,,,,,ecom
UK,https://braehead.co.uk,0.00091,3027.89050,308.00000,1806.24762,ecom
UK,https://ticketportal.cz,1.46078,5841.21125,517.00000,5784.09671,ecom
UK,https://firstenergycorp.com,,,,,ecom
UK,https://ticketmaster.co.uk,,,,,ecom
UK,https://seetickets.com,,,,,ecom
UK,https://ticketmaster.com,,,,,ecom
UK,https://axs.com,,,,,ecom
UK,https://axs.co.uk,,,,,ecom
UK,https://shop.axs.co.uk,,,,,ecom
US,https://eventbrite.com,0.00294,6531.76850,1305.00000,4281.70620,ecom
US,https://stubhub.com,0.00098,5327.15825,801.00000,6204.13454,ecom
US,https://seatgeek.com,0.00000,936.63450,619.00000,2136.26789,ecom
US,https://vividseats.com,0.66541,1384.37250,374.00000,5774.43080,ecom
US,https://livenation.com,0.00013,1042.02700,241.00000,1901.84178,ecom
US,https://tickets-center.com,0.00000,1158.36050,302.00000,891.04981,ecom
US,https://feverup.com,0.00000,1247.31180,293.00000,3052.85702,ecom
US,https://songkick.com,0.01068,1739.31350,814.00000,2937.21008,ecom
US,https://ticketsonsale.com,0.00359,2166.64250,606.00000,3620.24838,ecom
US,https://ticketsales.com,0.09175,1438.70800,141.00000,1880.46497,ecom
US,https://todaytix.com,0.14908,4724.19700,1306.00000,2964.27055,ecom
US,https://viagogo.com,0.00088,3748.18190,989.00000,4980.37979,ecom
US,https://trkaud.net,0.00000,853.18350,16.00000,853.18350,ecom
US,https://humanitix.com,0.00003,1316.90000,281.00000,2301.97822,ecom
US,https://trainassistant.com,0.10279,2064.50935,78.00000,2173.64556,ecom
US,https://eventbrite.co.uk,0.00294,7015.76100,2224.00000,9950.98978,ecom
US,https://disneyonice.com,0.01575,3926.34565,110.00000,3848.08994,ecom
US,https://eventbrite.ca,0.00294,6611.50470,2011.00000,5592.21458,ecom
US,https://ticketnetwork.com,0.16759,3444.01470,475.00000,4662.85799,ecom
US,https://ticketsmarter.com,0.00114,1771.29250,298.00000,2473.43358,ecom
US,https://hello82.com,0.04438,3572.41490,81.00000,5713.89238,ecom
US,https://vivaticket.com,0.00000,2931.24950,2537.00000,6843.64850,ecom
US,https://stubhub.ie,0.05790,3825.39750,110.00000,5685.22908,ecom
US,https://megaseats.com,0.00194,1065.99850,798.00000,1592.62253,ecom
US,https://eventticketprotection.com,0.00131,3520.36200,437.00000,4496.43511,ecom
